site,title,company,location,description,"Jumlah Perguruan Tinggi di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi","Jumlah Mahasiswa di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi",Jumlah lulusan sarjana 2020,Jumlah lulusan sarjana 2021,Persentase lulusan SMA/SMK 2020,Persentase lulusan SMA/SMK 2021,Jumlah penduduk perprovinsi 2020,Jumlah penduduk perprovinsi 2021,Persentase pengangguran 2020,Persentase pengangguran 2021
indeed,Full Stack Developer,PT Nawa Data Solutions,DI Yogyakarta,"Knowledge of various front-end and back-end languages and libraries such as JavaScript, ReactJS, CSS, HTML, AJAX, .Net.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Back End Developer,MadeIndonesia,DI Yogyakarta,Developing back-end portals with an optimized database. Responding to integration requests from front-end developers. Knowledge of Git and GitHub.,109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Web Developer,PT Tren Data Indonesia,DI Yogyakarta,"Berkolaborasi dengan tim dalam pengembangan aplikasi front-end dan back-end. Pengalaman dengan pengembangan back-end (Python, Go, dll.).",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Full Stack Developer,AsiaQuest Indonesia,DI Yogyakarta,"Collaboration and Communication: Good teamwork and communication skills to collaborate effectively with other developers, designers, and stakeholders.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Back End Developer,Talentvis Singapore Pte Ltd,DI Yogyakarta,"Collaborate with developers to design and implement algorithms. Able to produce clean, efficient code based on specification. Gather and evaluate user feedback.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Technical Analyst,Mindo Management Solutions,DI Yogyakarta,"Technical Issue Resolution: Investigate technical and data issues reported by user/stakeholders and regularly analyze technical and data-related issues, finding…",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Full Stack Developer,PT Nawa Data Solutions,DI Yogyakarta,"Knowledge of various front-end and back-end languages and libraries such as JavaScript, ReactJS, CSS, HTML, AJAX, .Net.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Front End Developer,SoftwareSeni,DI Yogyakarta,"We have been designing and developing phone apps, websites, and mobile experiences. 12 working days which can be taken after 3 months of joining.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Web Developer,PT Tren Data Indonesia,DI Yogyakarta,"Berkolaborasi dengan tim dalam pengembangan aplikasi front-end dan back-end. Pengalaman dengan pengembangan back-end (Python, Go, dll.).",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Front End Developer,MadeIndonesia,DI Yogyakarta,Build reusable components and front-end libraries for future use. Our company has evolved from a web development outsourcing service to a complete package of…,109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Full Stack Developer,AsiaQuest Indonesia,DI Yogyakarta,"Collaboration and Communication: Good teamwork and communication skills to collaborate effectively with other developers, designers, and stakeholders.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Software Engineer,Tokopedia,DI Yogyakarta,Convert given high level software design to low level software design. 1-4 years of active software development. Write well formatted modular code.,109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Software Engineer,Tokopedia,DI Yogyakarta,"Convert given high level software design to low level software design. Plus points: Familiarity with RxSwift, IGListKit and Texture is a plus, past software…",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Software Engineer,Tokopedia,DI Yogyakarta,Convert given high level software design to low level software design. 1-4 years of active software development. Write well formatted modular code.,109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Software Engineer,Tokopedia,DI Yogyakarta,"Support developers in service/apps development needs that related to database structure (DDL), data modification (DML), and designing on devel and staging…",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Web Developer,PT. Wesclic Indonesia Neotech,DI Yogyakarta,Bantul: Reliably commute or planning to relocate before starting work (Required). Web Development: 1 year (Preferred).,109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Web Developer,PT. Natura Kulinari Sejahtera,DI Yogyakarta,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer. Menguasai Javascript, JSON, API, Web Service (REST).",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Web Developer,PT Tren Data Indonesia,DI Yogyakarta,"Pengalaman dalam pengembangan aplikasi web responsif. Mengembangkan tampilan depan aplikasi web dengan HTML, CSS, dan JavaScript.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Full Stack Developer,PT Nawa Data Solutions,DI Yogyakarta,"Building and developing applications (web, API, services, etc.). Ensuring that acceptance criteria, target dates, and design are complete and clear in a task.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Junior Web Developer,PT Indonesia Cakap Digital,DI Yogyakarta,Laki-laki ataupun perempuan warga negara Indonesia. Mempunyai keahlian menggunakan bahasa pemograman python. Punya pengalaman membuat website / API.,109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Front End Developer,SoftwareSeni,DI Yogyakarta,"We have been designing and developing phone apps, websites, and mobile experiences. 12 working days which can be taken after 3 months of joining.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Front End Developer,MadeIndonesia,DI Yogyakarta,"Develop internal tools and fulfillment web applications, writing well-formatted modular code. Optimize components for maximum performance across a wide range of…",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Full Stack Developer,AsiaQuest Indonesia,DI Yogyakarta,"HTML/CSS: Strong knowledge of HTML markup and CSS stylesheets to create visually appealing and responsive web pages. Majoring in IT, max 35 years old.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Front End Developer,PCS Group,DI Yogyakarta,Determining the structure and design of web pages. Optimizing web pages for maximum speed and scalability. Ensuring web design is optimized for smartphones and…,109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Android Developer,Apotek K 24,DI Yogyakarta,Designing and building mobile applications for Android platform. Having experience in release app in Play Store. Fixing application bugs before final release.,109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Developer,SoftwareSeni,DI Yogyakarta,"Strong understanding of mobile app development principles, including UI/UX design. Familiarity with RESTful APIs and integrating them into mobile applications.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Developer,SoftwareSeni,DI Yogyakarta,"We have been designing and developing phone apps, websites, and mobile experiences. 12 working days which can be taken after 3 months of joining.",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
indeed,Network Engineer,PT Dua Empat Tujuh,DI Yogyakarta,"Dapat melakukan analisa, desain, dan implement network infrastructure. Bersedia lembur untuk maintenance network jika ada kendala (diluar jam kerja ataupun…",109.0,401863.0,88065.0,88460.0,87.99,84.98,3668.7,3712.9,4.57,4.56
